can,APT_charge,ES_root_Mulliken_charge,ES_root_NPA_Rydberg,ES_root_NPA_charge,ES_root_NPA_core,ES_root_NPA_total,ES_root_NPA_valence,Mulliken_charge,NMR_anisotropy,NMR_shift,NPA_Rydberg,NPA_charge,NPA_core,NPA_total,NPA_valence,VBur,X,Y,Z
Cc1cc2c(c(C(C)(C)C)c1)OB1Oc3c(cc(C)cc3C(C)(C)C)-c3cc(F)cc-2c31,1.405499,0.430619,0.02488,1.15405,1.99855,3.84595,1.82252,0.454443,17.9121,84.4598,0.02462,1.17736,1.99857,3.82264,1.79945,0.6595342983008181,0.030349,-0.169573,-5e-06
Cc1cc2c(c(C(C)(C)C)c1)O[BH-]1Oc3c(cc(C)cc3C(C)(C)C)-c3cc(F)cc-2c31,1.233599,0.360535,0.02092,0.69097,1.99872,4.30903,2.28938,0.404294,18.6583,109.1852,0.02033,0.71743,1.99875,4.28257,2.26349,0.670862177470107,-8e-06,-0.245624,-0.562435
Cc1cc2c(c(C(F)(F)F)c1)OB1Oc3c(cc(C)cc3C(F)(F)F)-c3cc([N+](=O)[O-])cc-2c31,1.412293,0.430329,0.02498,1.14684,1.9986,3.85316,1.82959,0.482165,17.8312,84.1282,0.02425,1.19171,1.99863,3.80829,1.78542,0.6337319068596602,-1e-06,-0.589857,-0.000149
Cc1cc2c(c(C(F)(F)F)c1)O[BH-]1Oc3c(cc(C)cc3C(F)(F)F)-c3cc([N+](=O)[O-])cc-2c31,1.240012,0.341762,0.02051,0.7004,1.99866,4.2996,2.28043,0.397659,19.7573,108.7274,0.02043,0.7131,1.9987,4.2869,2.26777,0.6351478917558213,0.000106,-0.659173,-0.626604
Cc1cc2c(c([N+](=O)[O-])c1)OB1Oc3c(cc(C)cc3[N+](=O)[O-])-c3cc(C(C)(C)C)cc-2c31,1.481913,0.470154,0.0244,1.18651,1.99856,3.81349,1.79053,0.473328,19.5928,83.7236,0.02438,1.18772,1.99855,3.81228,1.78935,0.6296412838263058,-0.025976,-1.161201,-0.000222
Cc1cc2c(c([N+](=O)[O-])c1)O[BH-]1Oc3c(cc(C)cc3[N+](=O)[O-])-c3cc(C(C)(C)C)cc-2c31,1.318012,0.367172,0.01978,0.69776,1.99863,4.30224,2.28382,0.390083,17.3361,108.849,0.01978,0.71145,1.99866,4.28855,2.27011,0.6331812460667087,0.025135,-1.253504,0.643482
Cc1cc2c3c(c1)-c1cc(C#N)cc(Br)c1OB3Oc1c(Br)cc(C#N)cc1-2,1.520401,0.419321,0.02476,1.12437,1.99856,3.87563,1.85232,0.476158,18.0741,83.2682,0.02456,1.18989,1.99856,3.81011,1.78699,0.6239773442416614,2e-06,-0.264538,0.000494
Cc1cc2c3c(c1)-c1cc(C#N)cc(Br)c1O[BH-]3Oc1c(Br)cc(C#N)cc1-2,1.328724,0.353358,0.02098,0.68867,1.99866,4.31133,2.29169,0.388208,18.2499,108.3332,0.01976,0.71028,1.99869,4.28972,2.27128,0.6255506607929515,-5e-06,-0.311996,-0.676911
Cc1cc2c3c(c1)-c1cc(Cl)cc(C#N)c1OB3Oc1c(C#N)cc(Cl)cc1-2,1.478649,0.471234,0.02444,1.17926,1.99856,3.82074,1.79773,0.47851,19.2316,83.4506,0.0244,1.19022,1.99858,3.80978,1.7868,0.6238200125865324,-2e-06,0.933106,-0.001016
Cc1cc2c3c(c1)-c1cc(Cl)cc(C#N)c1O[BH-]3Oc1c(C#N)cc(Cl)cc1-2,1.291999,0.361639,0.02033,0.69412,1.99866,4.30588,2.28689,0.392049,17.9247,108.4977,0.01979,0.71167,1.99869,4.28833,2.26985,0.6246066708621775,3.2e-05,-0.999055,-0.583964
Cc1cc2c3c(c1)-c1cc(Cl)cc(N)c1OB3Oc1c(N)cc(Cl)cc1-2,1.408315,0.438255,0.02555,1.17437,1.9986,3.82563,1.80148,0.461266,18.6703,83.978,0.02499,1.1844,1.99862,3.8156,1.79198,0.6258653241032096,5e-06,-1.137053,-0.00651
Cc1cc2c3c(c1)-c1cc(Cl)cc(N)c1O[BH-]3Oc1c(N)cc(Cl)cc1-2,1.235413,0.355012,0.02171,0.69648,1.99873,4.30352,2.28308,0.398549,19.6375,108.5586,0.02082,0.72287,1.99875,4.27713,2.25755,0.6297199496538703,-0.013585,-1.215216,-0.478784
Cc1cc2c3c(c1)-c1cc(F)cc(F)c1OB3Oc1c(F)cc(F)cc1-2,1.350496,0.413834,0.0253,1.1252,1.99859,3.8748,1.85091,0.469374,19.8353,84.0835,0.02474,1.17996,1.99861,3.82004,1.7967,0.6205160478288232,0.000383,-1.08036,-0.001524
Cc1cc2c3c(c1)-c1cc(F)cc(F)c1O[BH-]3Oc1c(F)cc(F)cc1-2,1.186006,0.35324,0.02168,0.69307,1.99869,4.30693,2.28655,0.400539,19.7512,108.9098,0.02079,0.71754,1.99872,4.28246,2.26295,0.6238200125865324,2.6e-05,-1.164372,0.492207
Cc1cc2c3c(c1)-c1cc(O)cc(C)c1OB3Oc1c(C)cc(O)cc1-2,1.373584,0.386882,0.02555,1.1219,1.9986,3.8781,1.85395,0.449049,18.7718,83.9185,0.02496,1.17775,1.99863,3.82225,1.79866,0.624056010069226,-3e-06,-1.044758,0.001356
Cc1cc2c3c(c1)-c1cc(O)cc(C)c1O[BH-]3Oc1c(C)cc(O)cc1-2,1.207826,0.354551,0.02161,0.69695,1.99872,4.30305,2.28272,0.39895,19.56,108.8354,0.02101,0.72217,1.99875,4.27783,2.25808,0.6283826305852738,-0.00075,-1.126475,-0.504542
Cc1cc2c3c(c1)-c1ccccc1OB3Oc1ccccc1-2,1.353142,0.394997,0.02556,1.11491,1.99861,3.88509,1.86092,0.455151,21.5413,83.7304,0.02492,1.17725,1.99862,3.82275,1.79921,0.618156073001888,-0.002133,-1.346165,-0.000186
Cc1cc2c3c(c1)-c1ccccc1O[BH-]3Oc1ccccc1-2,1.20607,0.351919,0.02152,0.69281,1.9987,4.30719,2.28696,0.395755,17.7834,109.1079,0.02063,0.71658,1.99873,4.28342,2.26405,0.6218533668974198,0.000141,-1.434475,0.453598
Cc1ccc2c(c1)-c1cc([N+](=O)[O-])cc3c1B(O2)Oc1ccc(C)cc1-3,1.367151,0.420657,0.02538,1.13923,1.99862,3.86077,1.83676,0.470146,20.706,84.2108,0.02459,1.18061,1.99865,3.81939,1.79615,0.6179987413467589,-3e-06,-1.785531,-7.9e-05
Cc1ccc2c(c1)-c1cc([N+](=O)[O-])cc3c1[BH-](O2)Oc1ccc(C)cc1-3,1.213874,0.338257,0.02079,0.69824,1.99869,4.30176,2.28228,0.39713,19.0886,109.1138,0.02092,0.71383,1.99873,4.28617,2.26652,0.6238200125865324,3e-06,-1.872964,0.387651
Cc1cccc2c1OB1Oc3c(C)cccc3-c3cc(C(F)(F)F)cc-2c31,1.346034,0.390682,0.02568,1.11782,1.99862,3.88218,1.85788,0.462427,18.9873,83.7622,0.02476,1.18435,1.99864,3.81565,1.79224,0.6241346758967904,-0.026398,-1.640087,0.001682
Cc1cccc2c1O[BH-]1Oc3c(C)cccc3-c3cc(C(F)(F)F)cc-2c31,1.19732,0.350556,0.0216,0.69525,1.9987,4.30475,2.28445,0.396851,18.4889,108.7838,0.02078,0.71852,1.99874,4.28148,2.26196,0.6269666456891126,3.6e-05,-1.725938,0.547646
FC(F)(F)c1cc2c(c(C(F)(F)F)c1)OB1Oc3c(cc(C(F)(F)F)cc3C(F)(F)F)-c3cc(Br)cc-2c31,1.463727,0.432693,0.02474,1.13659,1.99858,3.86341,1.84008,0.482421,18.32,83.4982,0.02438,1.19352,1.99858,3.80648,1.78351,0.6343612334801763,4e-06,-1.021416,0.004755
FC(F)(F)c1cc2c(c(C(F)(F)F)c1)O[BH-]1Oc3c(cc(C(F)(F)F)cc3C(F)(F)F)-c3cc(Br)cc-2c31,1.265609,0.357089,0.02088,0.69172,1.99867,4.30828,2.28873,0.392236,17.95,108.5094,0.01983,0.71121,1.99869,4.28879,2.27026,0.6346758967904342,5e-06,-1.100564,-0.615757
FC(F)(F)c1cc2c3c(c1)-c1cc(Cl)cc(Br)c1OB3Oc1c(Br)cc(Cl)cc1-2,1.43751,0.41696,0.02499,1.12975,1.99858,3.87025,1.84668,0.482479,17.402,83.9775,0.02437,1.19019,1.9986,3.80981,1.78684,0.6235053492762744,-0.002658,-0.836466,-0.002049
FC(F)(F)c1cc2c3c(c1)-c1cccc(C(F)(F)F)c1OB3Oc1c-2cccc1C(F)(F)F,1.378261,0.410249,0.02506,1.12638,1.99859,3.87362,1.84997,0.478764,18.3349,83.9241,0.02434,1.19235,1.99861,3.80765,1.7847,0.6349118942731278,0.735539,0.015983,0.003744
FC(F)(F)c1cc2c3c(c1)-c1cccc(C(F)(F)F)c1O[BH-]3Oc1c-2cccc1C(F)(F)F,1.211595,0.356422,0.02099,0.69467,1.99867,4.30533,2.28566,0.396899,18.5499,108.6829,0.0202,0.71395,1.9987,4.28605,2.26714,0.6332599118942731,-0.741541,-0.333794,-0.678281
Fc1cc2c3c(c1)-c1cc(C(F)(F)F)cc(Cl)c1OB3Oc1c(Cl)cc(C(F)(F)F)cc1-2,1.419979,0.431118,0.02482,1.13079,1.99857,3.86921,1.84583,0.479139,18.1726,83.5537,0.02462,1.1889,1.99857,3.8111,1.78791,0.6236626809314034,3.7e-05,-0.97621,-0.000505
Fc1cc2c3c(c1)-c1cc(C(F)(F)F)cc(Cl)c1O[BH-]3Oc1c(Cl)cc(C(F)(F)F)cc1-2,1.253706,0.354342,0.02126,0.69101,1.99867,4.30899,2.28906,0.392876,18.8421,108.271,0.02005,0.71347,1.9987,4.28653,2.26779,0.624842668344871,2.8e-05,1.034114,0.571229
Fc1ccc2c(c1)-c1cccc3c1B(O2)Oc1ccc(F)cc1-3,1.311407,0.398742,0.02542,1.11857,1.99861,3.88143,1.85741,0.461969,21.3595,84.0101,0.02477,1.17779,1.99863,3.82221,1.7988,0.6179987413467589,2e-06,-1.147512,-5.5e-05
Fc1ccc2c(c1)-c1cccc3c1[BH-](O2)Oc1ccc(F)cc1-3,1.179207,0.352074,0.02146,0.69326,1.9987,4.30674,2.28658,0.397292,19.0892,109.1308,0.0208,0.71636,1.99874,4.28364,2.2641,0.6238200125865324,-7.8e-05,-1.221694,0.442047
N#Cc1cc(C#N)c2c(c1)-c1cc([N+](=O)[O-])cc3c1B(O2)Oc1c(C#N)cc(C#N)cc1-3,1.523677,0.489223,0.02425,1.19458,1.99859,3.80542,1.78258,0.500193,18.7467,83.4908,0.02407,1.19962,1.9986,3.80038,1.77771,0.6236626809314034,4.1e-05,-1.257983,0.000157
N#Cc1cc(C#N)c2c(c1)-c1cc([N+](=O)[O-])cc3c1[BH-](O2)Oc1c(C#N)cc(C#N)cc1-3,1.326923,0.358953,0.02021,0.69095,1.99865,4.30905,2.29019,0.387688,17.584,108.3434,0.01963,0.70547,1.99867,4.29453,2.27622,0.6253933291378225,5.1e-05,-1.32024,-0.608781
N#Cc1cc(N)c2c(c1)-c1cc(Br)cc3c1B(O2)Oc1c(N)cc(C#N)cc1-3,1.492412,0.453839,0.02534,1.1837,1.9986,3.8163,1.79236,0.473528,18.8881,83.8001,0.02481,1.18984,1.99862,3.81016,1.78673,0.6260226557583386,1.1e-05,-1.735581,0.001126
N#Cc1cc(N)c2c(c1)-c1cc(Br)cc3c1[BH-](O2)Oc1c(N)cc(C#N)cc1-3,1.307728,0.352814,0.02171,0.69314,1.99872,4.30686,2.28643,0.394431,18.3658,108.4691,0.02058,0.71856,1.99874,4.28144,2.26212,0.63058527375708,0.000118,-1.822512,0.463383
N#Cc1cc([N+](=O)[O-])cc2c1OB1Oc3c(C#N)cc([N+](=O)[O-])cc3-c3cc(O)cc-2c31,1.532626,0.478479,0.02441,1.18883,1.99854,3.81117,1.78822,0.48125,19.0483,82.954,0.02443,1.19117,1.99854,3.80883,1.78586,0.6246066708621775,-0.00085,-0.970234,-0.00038
N#Cc1cc([N+](=O)[O-])cc2c1O[BH-]1Oc3c(C#N)cc([N+](=O)[O-])cc3-c3cc(O)cc-2c31,1.349971,0.363555,0.02019,0.68901,1.99866,4.31099,2.29214,0.383242,15.3787,107.7988,0.01927,0.70754,1.99868,4.29246,2.27452,0.625314663310258,0.003948,-1.019027,-0.645661
N#Cc1cc2c3c(c1)-c1cc(N)cc(O)c1OB3Oc1c(O)cc(N)cc1-2,1.378087,0.388133,0.02605,1.11622,1.99863,3.88378,1.85911,0.480406,18.6003,84.9435,0.02463,1.18903,1.99868,3.81097,1.78766,0.6255506607929515,9e-06,-1.216255,0.004076
N#Cc1cc2c3c(c1)-c1cc(N)cc(O)c1O[BH-]3Oc1c(O)cc(N)cc1-2,1.200954,0.367583,0.02147,0.7009,1.99875,4.2991,2.27888,0.411305,20.9123,108.7039,0.02115,0.72622,1.99878,4.27378,2.25384,0.631214600377596,-0.000199,-1.302036,-0.441466
Nc1cc(Br)cc2c1OB1Oc3c(N)cc(Br)cc3-c3cc(O)cc-2c31,1.434019,0.433616,0.02561,1.16937,1.99858,3.83063,1.80644,0.45816,18.4069,84.1118,0.02504,1.18168,1.99861,3.81832,1.79468,0.6258653241032096,-0.001694,-1.261967,0.001661
Nc1cc(Br)cc2c1O[BH-]1Oc3c(N)cc(Br)cc3-c3cc(O)cc-2c31,1.253646,0.356001,0.02152,0.69726,1.99873,4.30274,2.28249,0.396955,19.23,108.403,0.02058,0.72397,1.99875,4.27603,2.2567,0.6297199496538703,-0.002797,1.340917,0.512822
Nc1cc(Cl)c2c(c1)-c1cc(N)cc3c1B(O2)Oc1c(Cl)cc(N)cc1-3,1.444373,0.43414,0.02522,1.16077,1.99854,3.83923,1.81547,0.454187,18.625,84.389,0.02485,1.17517,1.99857,3.82483,1.80141,0.6231906859660163,-3.1e-05,-0.754228,0.004673
Nc1cc(Cl)c2c(c1)-c1cc(N)cc3c1[BH-](O2)Oc1c(Cl)cc(N)cc1-3,1.249664,0.361748,0.02135,0.69631,1.99869,4.30369,2.28365,0.400667,20.2192,108.9322,0.02073,0.72067,1.99871,4.27933,2.25989,0.6257866582756451,-0.008135,-0.831255,0.552967
Nc1cc(Cl)cc2c1OB1Oc3c(N)cc(Cl)cc3-c3cc(F)cc-2c31,1.384547,0.441045,0.02548,1.1743,1.99859,3.8257,1.80163,0.465683,18.373,84.2521,0.0249,1.18475,1.99862,3.81525,1.79172,0.6261799874134676,1.4e-05,-1.117816,1e-06
Nc1cc(Cl)cc2c1O[BH-]1Oc3c(N)cc(Cl)cc3-c3cc(F)cc-2c31,1.223433,0.355245,0.02169,0.69722,1.99873,4.30278,2.28236,0.400114,19.7387,108.4606,0.02083,0.72399,1.99876,4.27601,2.25642,0.6303492762743864,0.013273,-1.193868,0.487532
Nc1cc(F)cc2c1OB1Oc3c(N)cc(F)cc3-c3cc(F)cc-2c31,1.318671,0.437197,0.02545,1.17136,1.9986,3.82864,1.80459,0.462732,18.5653,84.3317,0.02487,1.18305,1.99863,3.81695,1.79345,0.6260226557583386,-1e-06,-1.034776,-1e-06
Nc1cc(F)cc2c1O[BH-]1Oc3c(N)cc(F)cc3-c3cc(F)cc-2c31,1.171572,0.35561,0.02176,0.6988,1.99874,4.3012,2.2807,0.402448,20.0823,108.4639,0.02106,0.72625,1.99877,4.27375,2.25392,0.6294839521711768,0.012217,-1.114676,0.491188
Nc1cc(O)c2c(c1)-c1cc(Cl)cc3c1B(O2)Oc1c(O)cc(N)cc1-3,1.371661,0.447655,0.02534,1.17441,1.99863,3.82559,1.80162,0.474151,18.5321,84.7108,0.02477,1.18738,1.99866,3.81262,1.78918,0.6250786658275646,2e-06,-1.295364,0.000193
Nc1cc(O)c2c(c1)-c1cc(Cl)cc3c1[BH-](O2)Oc1c(O)cc(N)cc1-3,1.200157,0.368801,0.0215,0.70267,1.99876,4.29733,2.27707,0.413316,20.8103,108.5134,0.02107,0.72939,1.99879,4.27061,2.25075,0.6325519194461926,-0.007313,-1.386461,-0.435021
Nc1cc(O)c2c(c1)-c1cccc3c1B(O2)Oc1c(O)cc(N)cc1-3,1.341338,0.434191,0.02537,1.16435,1.99861,3.83565,1.81167,0.462938,19.3182,84.565,0.02477,1.18021,1.99865,3.81979,1.79638,0.6233480176211453,0.002391,-0.85172,1.5e-05
Nc1cc(O)c2c(c1)-c1cccc3c1[BH-](O2)Oc1c(O)cc(N)cc1-3,1.192015,0.369754,0.0216,0.70248,1.99876,4.29752,2.27716,0.414081,21.2134,108.4634,0.0211,0.72937,1.99879,4.27063,2.25075,0.6334959093769666,-0.000208,-0.917166,0.432232
Nc1cc2c(c([N+](=O)[O-])c1)OB1Oc3c(cc(N)cc3[N+](=O)[O-])-c3cc(F)cc-2c31,1.437715,0.472394,0.02428,1.18149,1.99856,3.81851,1.79567,0.476279,19.5746,84.7361,0.02426,1.18458,1.99857,3.81542,1.7926,0.6299559471365639,0.000249,-0.535828,0.004903
Nc1cc2c(c([N+](=O)[O-])c1)O[BH-]1Oc3c(cc(N)cc3[N+](=O)[O-])-c3cc(F)cc-2c31,1.291431,0.373566,0.01997,0.69987,1.99865,4.30013,2.28151,0.396412,18.595,109.137,0.02009,0.71477,1.99867,4.28523,2.26647,0.6319225928256765,0.017275,-0.598902,0.565175
Nc1cc2c3c(c1)-c1cc(F)cc(O)c1OB3Oc1c(O)cc(F)cc1-2,1.391777,0.459978,0.02482,1.1555,1.99864,3.8445,1.82103,0.462901,18.5784,84.0416,0.025,1.18256,1.99861,3.81744,1.79384,0.6264946507237256,6e-06,-1.054863,-0.001765
Nc1cc2c3c(c1)-c1cc(F)cc(O)c1O[BH-]3Oc1c(O)cc(F)cc1-2,1.187493,0.369249,0.02164,0.69925,1.99877,4.30075,2.28035,0.40685,19.7192,108.0858,0.02074,0.72859,1.99878,4.27141,2.25189,0.631529263687854,-0.000174,-1.147151,0.4748
Nc1cccc2c1OB1Oc3c(N)cccc3-c3cc(Cl)cc-2c31,1.363662,0.437386,0.02552,1.17696,1.99861,3.82304,1.79891,0.463433,18.9829,84.1285,0.0249,1.18515,1.99864,3.81485,1.79131,0.6263373190685966,0.0,-1.221074,-3.3e-05
Nc1cccc2c1O[BH-]1Oc3c(N)cccc3-c3cc(Cl)cc-2c31,1.199421,0.355523,0.02173,0.69855,1.99873,4.30145,2.28099,0.40229,19.3154,108.684,0.02098,0.72478,1.99876,4.27522,2.25547,0.6297986154814349,0.013148,-1.310237,0.512363
O=[N+]([O-])c1cc(Cl)c2c(c1)-c1cc(Br)cc3c1B(O2)Oc1c(Cl)cc([N+](=O)[O-])cc1-3,1.524424,0.482686,0.0245,1.19029,1.99857,3.80971,1.78665,0.485701,18.3764,83.2698,0.02452,1.19299,1.99857,3.80701,1.78392,0.623898678414097,2.3e-05,-1.451025,0.000137
O=[N+]([O-])c1cc(Cl)c2c(c1)-c1cc(Br)cc3c1[BH-](O2)Oc1c(Cl)cc([N+](=O)[O-])cc1-3,1.345278,0.352571,0.02122,0.6872,1.99866,4.3128,2.29292,0.387296,17.2074,108.2411,0.01977,0.70861,1.99868,4.29139,2.27294,0.6247640025173065,-3.7e-05,-1.525551,0.617595
O=[N+]([O-])c1cc(O)c2c(c1)-c1cc(Br)cc3c1B(O2)Oc1c(O)cc([N+](=O)[O-])cc1-3,1.490222,0.485868,0.0247,1.19459,1.99863,3.80541,1.78208,0.488728,18.4194,83.4335,0.02472,1.19696,1.99862,3.80304,1.7797,0.6261799874134676,1e-06,-1.744769,-0.000226
O=[N+]([O-])c1cc(O)c2c(c1)-c1cc(Br)cc3c1[BH-](O2)Oc1c(O)cc([N+](=O)[O-])cc1-3,1.319732,0.385211,0.02036,0.71177,1.99875,4.28823,2.26912,0.397017,17.7971,107.8155,0.02006,0.71924,1.99875,4.28076,2.26195,0.6299559471365639,4.7e-05,-1.829848,0.490574
O=[N+]([O-])c1cc2c3c(c1)-c1cccc(Cl)c1OB3Oc1c(Cl)cccc1-2,1.386354,0.474576,0.02457,1.18644,1.99861,3.81356,1.79038,0.484562,18.0026,84.0023,0.0244,1.19039,1.99861,3.80961,1.7866,0.6227186910006294,-1.7e-05,-1.053079,0.000115
O=[N+]([O-])c1cc2c3c(c1)-c1cccc(Cl)c1O[BH-]3Oc1c(Cl)cccc1-2,1.211827,0.340805,0.02067,0.70083,1.99866,4.29917,2.27984,0.398358,20.0863,108.688,0.02059,0.71377,1.9987,4.28623,2.26695,0.6258653241032096,9e-05,-1.13008,0.602963
O=[N+]([O-])c1cc2c3c(c1)-c1cccc([N+](=O)[O-])c1OB3Oc1c-2cccc1[N+](=O)[O-],1.428815,0.489549,0.02404,1.19288,1.99858,3.80712,1.78449,0.49326,19.2763,84.0957,0.02403,1.19462,1.99858,3.80538,1.78277,0.6296412838263058,8e-06,-0.820244,3e-05
O=[N+]([O-])c1cc2c3c(c1)-c1cccc([N+](=O)[O-])c1O[BH-]3Oc1c-2cccc1[N+](=O)[O-],1.250169,0.369557,0.01994,0.6952,1.99864,4.3048,2.28623,0.392583,17.8617,108.9748,0.01987,0.70849,1.99866,4.29151,2.27298,0.6280679672750157,-7.7e-05,-0.891126,-0.642709
O=[N+]([O-])c1cccc2c1OB1Oc3c(cccc3[N+](=O)[O-])-c3cc(O)cc-2c31,1.445109,0.470319,0.02441,1.18497,1.99853,3.81503,1.79209,0.473691,19.889,83.8142,0.02439,1.18627,1.99853,3.81373,1.79081,0.6302706104468219,0.001845,-0.410586,-0.000201
O=[N+]([O-])c1cccc2c1O[BH-]1Oc3c(cccc3[N+](=O)[O-])-c3cc(O)cc-2c31,1.270194,0.368304,0.01991,0.69617,1.99864,4.30383,2.28528,0.390709,16.5443,108.6802,0.01967,0.71252,1.99867,4.28748,2.26913,0.6317652611705475,0.016308,-0.475565,-0.654511
Oc1cc(O)c2c(c1)-c1cc(Br)cc3c1B(O2)Oc1c(O)cc(O)cc1-3,1.351924,0.416655,0.02537,1.14161,1.9986,3.85839,1.83441,0.470377,19.0342,84.5605,0.02454,1.18237,1.99864,3.81763,1.79445,0.6233480176211453,0.003409,-1.729846,0.00014
Oc1cc(O)c2c(c1)-c1cc(Br)cc3c1[BH-](O2)Oc1c(O)cc(O)cc1-3,1.18823,0.366407,0.02152,0.70159,1.99876,4.29841,2.27813,0.412104,20.6233,108.4457,0.02103,0.72866,1.99878,4.27134,2.25153,0.6329452485840151,-0.010981,-1.825301,0.429094
Oc1cc2c3c(c1)-c1cc(Br)cc(Cl)c1OB3Oc1c(Cl)cc(Br)cc1-2,1.475042,0.451059,0.025,1.16488,1.99854,3.83512,1.81158,0.469912,18.0848,83.8523,0.02474,1.18364,1.99856,3.81636,1.79306,0.6234266834487099,0.001295,1.009414,0.000444
Oc1cc2c3c(c1)-c1cc(Br)cc(Cl)c1O[BH-]3Oc1c(Cl)cc(Br)cc1-2,1.280316,0.358165,0.02127,0.69215,1.99868,4.30785,2.2879,0.394901,19.4494,108.4947,0.02024,0.71584,1.9987,4.28416,2.26522,0.6245280050346129,0.002379,1.076665,-0.551548
Oc1ccc2c(c1)-c1cccc3c1B(O2)Oc1ccc(O)cc1-3,1.331865,0.395935,0.02552,1.12323,1.99861,3.87677,1.85264,0.456849,21.272,84.2652,0.02487,1.17551,1.99864,3.82449,1.80099,0.6182347388294525,-3e-06,-1.155852,0.000129
Oc1ccc2c(c1)-c1cccc3c1[BH-](O2)Oc1ccc(O)cc1-3,1.180588,0.355535,0.02144,0.69447,1.99871,4.30553,2.28538,0.400707,19.5373,109.2975,0.021,0.71838,1.99874,4.28162,2.26189,0.6235053492762744,0.000237,-1.238056,-0.423294
c1ccc2c(c1)OB1Oc3ccccc3-c3cccc-2c31,1.323526,0.392713,0.02563,1.11327,1.99861,3.88673,1.86248,0.459061,21.8403,83.8006,0.02489,1.1784,1.99863,3.8216,1.79808,0.618313404657017,1e-06,-1.076231,-0.000211
CC(C)(C)c1c(C#N)c(C(F)(F)F)cc2c1NB1Nc3c(cc(C(F)(F)F)c(C#N)c3C(C)(C)C)N12,1.079128,0.695039,0.01685,1.09681,1.99896,3.90319,1.88738,0.661115,17.6657,89.5912,0.0162,1.04851,1.99894,3.95149,1.93635,0.6060415355569541,1.1e-05,-2.019119,9.7e-05
CC(C)(C)c1c(C#N)c(C(F)(F)F)cc2c1N[BH-]1Nc3c(cc(C(F)(F)F)c(C#N)c3C(C)(C)C)N12,0.657066,0.550015,0.01985,0.68951,1.99915,4.31049,2.29149,0.553448,16.3417,109.8213,0.01989,0.69296,1.99915,4.30704,2.28801,0.6297199496538703,-0.236805,-2.029733,-0.781348
CC(C)(C)c1c(C#N)c(Cl)cc2c1NB1Nc3c(cc(Cl)c(C#N)c3C(C)(C)C)N12,1.115345,0.658939,0.01641,1.02557,1.99893,3.97443,1.95909,0.661704,16.7418,89.8153,0.01617,1.05041,1.99894,3.94959,1.93448,0.6061202013845186,-1e-06,-1.566655,0.000761
CC(C)(C)c1c(C#N)c(Cl)cc2c1N[BH-]1Nc3c(cc(Cl)c(C#N)c3C(C)(C)C)N12,1.149501,0.504265,0.01795,0.65984,1.99922,4.34016,2.32299,0.529674,15.1935,107.094,0.01727,0.69193,1.99925,4.30807,2.29155,0.6046255506607929,-0.039629,-1.647771,1.430206
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)NB1Nc3c(cc(C(C)(C)C)cc3C(C)(C)C)N12,1.108968,0.648603,0.01712,1.03326,1.99891,3.96674,1.95071,0.64786,15.5044,90.4185,0.01644,1.04084,1.99891,3.95916,1.9438,0.6105254877281309,2e-06,-1.967902,-0.000667
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)N[BH-]1Nc3c(cc(C(C)(C)C)cc3C(C)(C)C)N12,1.174639,0.510046,0.01915,0.66387,1.99923,4.33613,2.31774,0.535704,16.1471,106.6372,0.01798,0.69474,1.99926,4.30526,2.28802,0.6060415355569541,0.000228,-2.114199,-1.374678
CN(C)c1c(Br)cc2c(c1C#N)NB1Nc3c(cc(Br)c(N(C)C)c3C#N)N12,1.149424,0.688053,0.01666,1.06638,1.99893,3.93362,1.91803,0.683427,15.7276,89.4773,0.01643,1.05753,1.99893,3.94247,1.92711,0.6046255506607929,-0.047012,2.436736,-0.021503
CN(C)c1c(Br)cc2c(c1C#N)N[BH-]1Nc3c(cc(Br)c(N(C)C)c3C#N)N12,1.235226,0.54079,0.01612,0.6734,1.9992,4.3266,2.31128,0.551593,14.15,106.4323,0.01633,0.68981,1.99923,4.31019,2.29463,0.5981749528005035,-0.002682,2.637093,-1.353361
CN(C)c1c(C#N)cc2c(c1C(F)(F)F)NB1Nc3c(cc(C#N)c(N(C)C)c3C(F)(F)F)N12,1.114021,0.66978,0.01676,1.05021,1.99893,3.94979,1.93411,0.674928,15.9633,88.774,0.0164,1.0523,1.99893,3.9477,1.93238,0.6060415355569541,-0.021071,-1.546435,0.038616
CN(C)c1c(C#N)cc2c(c1C(F)(F)F)N[BH-]1Nc3c(cc(C#N)c(N(C)C)c3C(F)(F)F)N12,1.19246,0.523117,0.01755,0.66011,1.9992,4.33989,2.32315,0.545838,14.203,106.8697,0.01639,0.6836,1.99924,4.3164,2.30077,0.599826935179358,0.026195,-1.724725,-1.587113
CN(C)c1c(C(F)(F)F)cc2c(c1O)NB1Nc3c(cc(C(F)(F)F)c(N(C)C)c3O)N12,1.032128,0.661214,0.01672,1.02703,1.99892,3.97297,1.95733,0.66587,14.2027,90.1561,0.01619,1.04255,1.99892,3.95745,1.94234,0.6038388923851479,4.1e-05,2.50085,-1.5e-05
CN(C)c1c(C(F)(F)F)cc2c(c1O)N[BH-]1Nc3c(cc(C(F)(F)F)c(N(C)C)c3O)N12,1.060094,0.48357,0.02258,0.6705,1.9993,4.3295,2.30762,0.516922,15.3767,104.1279,0.02079,0.70278,1.99936,4.29722,2.27707,0.6131214600377596,-0.002456,2.716989,-1.336285
