SMILES,FIA
CN(C)c1cc2c(c(Cl)c1O)OB1Oc3c(cc(N(C)C)c(O)c3Cl)N12,375.4716309054262
Oc1ccc2c(c1Cl)OB1Oc3c(ccc(O)c3Cl)N12,382.40677677542
N#Cc1cc2c(c(Cl)c1O)OB1Oc3c(cc(C#N)c(O)c3Cl)N12,460.5868011397048
CC(C)(C)c1cc2c(c(Cl)c1O)OB1Oc3c(cc(C(C)(C)C)c(O)c3Cl)N12,380.15243842635664
Oc1c(C(F)(F)F)cc2c(c1Cl)OB1Oc3c(cc(C(F)(F)F)c(O)c3Cl)N12,423.7770544981767
O=[N+]([O-])c1cc2c(c(Cl)c1O)OB1Oc3c(cc([N+](=O)[O-])c(O)c3Cl)N12,467.1829599684635
Nc1cc2c(c(F)c1O)OB1Oc3c(cc(N)c(O)c3F)N12,349.66413042297387
Oc1cc2c(c(F)c1O)OB1Oc3c(cc(O)c(O)c3F)N12,364.9017996523677
Oc1c(Cl)cc2c(c1F)OB1Oc3c(cc(Cl)c(O)c3F)N12,403.95500277542703
Oc1c(F)cc2c(c1F)OB1Oc3c(cc(F)c(O)c3F)N12,389.7233679559421
Oc1c(Br)cc2c(c1F)OB1Oc3c(cc(Br)c(O)c3F)N12,407.95193535987454
Cc1cc2c(c(F)c1O)OB1Oc3c(cc(C)c(O)c3F)N12,362.5193224704658
COc1cc2c(c(F)c1O)OB1Oc3c(cc(OC)c(O)c3F)N12,364.83411127830544
CN(C)c1cc2c(c(F)c1O)OB1Oc3c(cc(N(C)C)c(O)c3F)N12,362.9598203842916
Oc1ccc2c(c1F)OB1Oc3c(ccc(O)c3F)N12,369.53107925809115
N#Cc1cc2c(c(F)c1O)OB1Oc3c(cc(C#N)c(O)c3F)N12,449.90762162351706
CC(C)(C)c1cc2c(c(F)c1O)OB1Oc3c(cc(C(C)(C)C)c(O)c3F)N12,368.25798315820583
Oc1c(C(F)(F)F)cc2c(c1F)OB1Oc3c(cc(C(F)(F)F)c(O)c3F)N12,415.2785489240783
O=[N+]([O-])c1cc2c(c(F)c1O)OB1Oc3c(cc([N+](=O)[O-])c(O)c3F)N12,456.6661329957055
Nc1cc2c(c(Br)c1O)OB1Oc3c(cc(N)c(O)c3Br)N12,360.9392434751887
Oc1cc2c(c(Br)c1O)OB1Oc3c(cc(O)c(O)c3Br)N12,374.07949716381813
Oc1c(Cl)cc2c(c1Br)OB1Oc3c(cc(Cl)c(O)c3Br)N12,413.10662476189
Oc1c(F)cc2c(c1Br)OB1Oc3c(cc(F)c(O)c3Br)N12,400.1429687646563
Oc1c(Br)cc2c(c1Br)OB1Oc3c(cc(Br)c(O)c3Br)N12,416.8133051309709
Cc1cc2c(c(Br)c1O)OB1Oc3c(cc(C)c(O)c3Br)N12,375.3970751077953
COc1cc2c(c(Br)c1O)OB1Oc3c(cc(OC)c(O)c3Br)N12,376.7764805672032
CN(C)c1cc2c(c(Br)c1O)OB1Oc3c(cc(N(C)C)c(O)c3Br)N12,374.78352621300115
Oc1ccc2c(c1Br)OB1Oc3c(ccc(O)c3Br)N12,383.31344275281145
N#Cc1cc2c(c(Br)c1O)OB1Oc3c(cc(C#N)c(O)c3Br)N12,460.0912123562649
CC(C)(C)c1cc2c(c(Br)c1O)OB1Oc3c(cc(C(C)(C)C)c(O)c3Br)N12,382.930868258618
Oc1c(C(F)(F)F)cc2c(c1Br)OB1Oc3c(cc(C(F)(F)F)c(O)c3Br)N12,424.4426067416748
O=[N+]([O-])c1cc2c(c(Br)c1O)OB1Oc3c(cc([N+](=O)[O-])c(O)c3Br)N12,467.3720850095116
Cc1c(O)c(N)cc2c1OB1Oc3c(cc(N)c(O)c3C)N12,321.62841719158075
Cc1c(O)c(O)cc2c1OB1Oc3c(cc(O)c(O)c3C)N12,333.8938728251443
Cc1c(O)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(O)c3C)N12,376.6782745443018
Cc1c(O)c(F)cc2c1OB1Oc3c(cc(F)c(O)c3C)N12,360.6967280589829
Cc1c(O)c(Br)cc2c1OB1Oc3c(cc(Br)c(O)c3C)N12,380.6712686420944
Cc1cc2c(c(C)c1O)OB1Oc3c(cc(C)c(O)c3C)N12,338.0487713866248
COc1cc2c(c(C)c1O)OB1Oc3c(cc(OC)c(O)c3C)N12,340.7155314446363
Cc1c(O)c(N(C)C)cc2c1OB1Oc3c(cc(N(C)C)c(O)c3C)N12,339.3157711344455
Cc1c(O)ccc2c1OB1Oc3c(ccc(O)c3C)N12,343.28430975887846
